lon,lat,lan,continent,country,city,total_user,total_click,total_book
-70.6324,-33.437,jp,South America,Chile,Providencia,1,1,1
-70.622,41.7408,en,North America,United States,Bourne (Buzzards Bay),2,2,2
-70.6218,-33.3939,en,South America,Chile,Huechuraba,2,4,3
-70.6218,-33.3939,jp,South America,Chile,Huechuraba,1,2,2
-70.6149,-33.4992,en,South America,Chile,Macul,1,1,1
-70.6056,-33.4155,en,South America,Chile,Las Condes,4,4,4
-70.605,-33.4152,en,South America,Chile,Las Condes,1,1,1
-70.6045,-33.4311,en,South America,Chile,Providencia,1,1,1
-70.5796,-33.412,en,South America,Chile,Las Condes,4,6,4
-70.562,41.4543,en,North America,United States,Oak Bluffs,1,2,1
-70.5492,44.0903,en,North America,United States,Spurrs Corner,1,1,1
-70.5142,43.4243,tw,North America,United States,Arundel,1,1,1
-70.3345,43.5902,en,North America,United States,Scarborough,1,1,1
-70.3037,41.6993,en,North America,United States,Barnstable,1,2,1
-70.2808,43.6297,en,North America,United States,South Portland,2,2,2
-70.2568,43.6591,en,North America,United States,Portland,3,3,3
-70.2568,43.6591,jp,North America,United States,Portland,1,1,1
-70.2555,-28.5158,en,South America,Chile,Vallenar,1,1,1
-70.2409,43.6415,en,North America,United States,South Portland,1,3,2
-70.2312,44.0979,tw,North America,United States,Auburn,1,1,1
-70.2148,44.1003,en,North America,United States,Lewiston,1,12,1
-70.1991,44.1078,en,North America,United States,Lewiston,9,12,10
-70.1991,44.1078,jp,North America,United States,Lewiston,1,1,1
-70.1991,44.1078,tw,North America,United States,Lewiston,1,1,1
-70.1583,44.0939,en,North America,United States,Lewiston,1,1,1
-70.1583,44.0939,jp,North America,United States,Lewiston,1,1,1
-70.0328,41.9376,en,North America,United States,Wellfleet,1,2,1
-70.0222,12.5282,jp,North America,Aruba,Oranjestad,1,1,1
-69.9359,18.4741,tw,North America,Dominican Republic,Santo Domingo (Piantini),1,2,1
-69.9344,18.4823,en,North America,Dominican Republic,Santo Domingo,1,1,1
-69.9312,18.4861,en,North America,Dominican Republic,Santo Domingo,1,2,1
-69.8127,44.2929,jp,North America,United States,Hallowell,1,1,1
-69.6605,44.5627,en,North America,United States,Waterville,1,1,1
-69.6605,44.5627,tw,North America,United States,Waterville,1,1,1
-69.6203,44.546,en,North America,United States,Winslow,1,2,1
-69.5729,44.0627,en,North America,United States,Newcastle,1,1,1
-69.4829,44.07,jp,North America,United States,Damariscotta,1,2,2
-69.2841,10.0677,tw,South America,Venezuela,Barquisimeto (Urbanización Fundalara),1,1,1
-69.0064,44.4259,en,North America,United States,Belfast,1,1,1
-68.6667,44.902,jp,North America,United States,Orono,1,2,2
-68.2039,44.3876,en,North America,United States,Bar Harbor,1,2,1
-68.15,-16.5,tw,South America,Bolivia,La Paz,1,1,1
-68.1259,-16.5068,jp,South America,Bolivia,La Paz (Macrodistrito Centro),1,1,1
-68.1193,-16.4897,en,South America,Bolivia,La Paz,1,1,1
-67.6238,46.1882,en,North America,Canada,Hartland,4,5,4
-66.9036,10.4806,en,South America,Venezuela,Caracas,1,3,1
-66.8792,10.488,jp,South America,Venezuela,Caracas,1,1,1
-66.6656,45.9454,en,North America,Canada,Fredericton,1,1,1
-66.6431,45.9636,en,North America,Canada,Fredericton,1,1,1
-66.5732,18.4183,en,North America,Puerto Rico,Bufalo,1,1,1
-66.3349,-33.3059,en,South America,Argentina,San Luis,1,1,1
-66.3254,18.068,en,North America,Puerto Rico,Palmarejo,1,1,1
-66.2588,18.3624,en,North America,Puerto Rico,Galateo,1,1,1
-66.1156,43.8335,en,North America,Canada,Yarmouth,2,2,2
-66.0687,18.4249,jp,North America,Puerto Rico,San Juan,1,1,1
-66.0562,45.2708,en,North America,Canada,St. John,2,4,1
-66.052,18.3581,jp,North America,Puerto Rico,San Juan (Cupey),1,1,1
-65.8485,18.2075,en,North America,Puerto Rico,Boqueron,1,1,1
-65.8295,18.151,jp,North America,Puerto Rico,Humacao,1,1,1
-64.7965,46.0945,en,North America,Canada,Moncton,1,1,1
-64.4282,45.1604,en,North America,Canada,Canning,1,1,1
-64.4155,45.1002,en,North America,Canada,Port Williams,1,1,1
-64.3821,44.4492,en,North America,Canada,Mahone Bay,1,1,1
-64.3741,45.9004,en,North America,Canada,Sackville,1,1,1
-64.1951,-31.4574,tw,South America,Argentina,Córdoba,1,1,1
-63.6586,44.6639,tw,North America,Canada,Halifax (Clayton Park West),1,5,1
-63.658,44.6635,en,North America,Canada,Halifax (Clayton Park West),1,2,1
-63.6456,44.6712,en,North America,Canada,Halifax (Rockingham),1,2,1
-63.6032,44.6584,en,North America,Canada,Halifax (North End),1,1,1
-63.6032,44.6584,tw,North America,Canada,Halifax (North End),1,2,1
-63.5987,44.7835,en,North America,Canada,Waverley,1,1,1
-63.5977,44.6591,en,North America,Canada,Halifax (North End),1,1,1
-63.5943,44.6549,tw,North America,Canada,Halifax (North End),1,1,1
-63.5912,44.6373,en,North America,Canada,Halifax (South End),1,3,1
-63.5912,44.6373,tw,North America,Canada,Halifax (South End),1,2,2
-63.5752,44.6488,tw,North America,Canada,Halifax Regional Municipality,2,2,2
-63.5676,44.6661,en,North America,Canada,Dartmouth,1,2,1
-63.1389,46.2569,en,North America,Canada,Charlottetown (Mount Edward),1,2,1
-63.1311,46.2382,en,North America,Canada,Charlottetown,3,3,3
-63.1311,46.2382,tw,North America,Canada,Charlottetown,3,411,403
-63.0459,18.0274,en,North America,Sint Maarten,Philipsburg,1,1,1
-62.7242,17.297,tw,North America,Saint Kitts and Nevis,Basseterre,1,1,1
-62.6487,46.1668,en,North America,Canada,Montague,1,1,1
-62.2586,-38.7269,en,South America,Argentina,Bahía Blanca,1,1,1
-61.5198,10.6658,en,North America,Trinidad and Tobago,Port of Spain,1,1,1
-61.5198,10.6658,jp,North America,Trinidad and Tobago,Port of Spain,1,1,1
-61.4563,10.6271,en,North America,Trinidad and Tobago,San Juan,1,1,1
-61.2823,10.6374,en,North America,Trinidad and Tobago,Arima,1,1,1
-61.2216,13.1527,en,North America,Saint Vincent and the Grenadines,Kingstown,1,1,1
-60.0217,-3.11903,en,South America,Brazil,Manaus,1,1,1
-59.4721,-4.6498,en,South America,Brazil,Borba,1,1,1
-58.7572,-11.4228,en,South America,Brazil,Juína,1,1,1
-58.7572,-11.4228,jp,South America,Brazil,Juína,1,1,1
-58.7145,-34.5406,tw,South America,Argentina,San Miguel,1,1,1
-58.6806,-34.5108,en,South America,Argentina,Villa de Mayo,1,1,1
-58.6196,-34.484,en,South America,Argentina,Don Torcuato,1,1,1
-58.487,-34.5075,en,South America,Argentina,Olivos,1,1,1
-58.4449,-34.604,en,South America,Argentina,Villa Crespo,3,3,3
-58.4359,-34.5751,en,South America,Argentina,Palermo,17,23,19
-58.4359,-34.5751,jp,South America,Argentina,Palermo,3,4,4
-58.4359,-34.5751,tw,South America,Argentina,Palermo,2,2,2
-58.3983,-34.5973,en,South America,Argentina,Recoleta,1,1,1
-58.3817,-34.6038,en,South America,Argentina,Buenos Aires,1,1,1
-58.3816,-34.6037,en,South America,Argentina,Buenos Aires,8,11,9
-58.3816,-34.6037,jp,South America,Argentina,Buenos Aires,3,3,3
-58.3816,-34.6037,tw,South America,Argentina,Buenos Aires,1,1,1
-58.3798,-34.5967,en,South America,Argentina,Buenos Aires F.D.,1,1,1
-58.3789,-34.6092,en,South America,Argentina,Montserrat (Monserrat),2,2,2
-58.368,-34.6167,en,South America,Argentina,San Telmo,4,4,4
-58.368,-34.6167,tw,South America,Argentina,San Telmo,1,1,1
-58.2637,-34.729,en,South America,Argentina,Quilmes,1,2,1
-58.1586,-3.12845,en,South America,Brazil,Urucurituba,1,2,1
-57.647,-25.2865,en,South America,Paraguay,Asunción,1,2,1
-57.647,-25.2865,tw,South America,Paraguay,Asunción,1,1,1
-57.6212,-25.2748,en,South America,Paraguay,Asunción,1,1,1
-57.5759,-25.2637,en,South America,Paraguay,Asunción,1,1,1
-57.5357,-25.3949,en,South America,Paraguay,Nemby,1,1,1
-56.1944,-34.8921,jp,South America,Uruguay,Montevideo,2,2,2
-56.1944,-34.8921,tw,South America,Uruguay,Montevideo,1,1,1
-56.1882,-34.9033,en,South America,Uruguay,Montevideo,3,3,2
-56.1882,-34.9033,tw,South America,Uruguay,Montevideo,2,3,3
-56.1712,-34.8989,en,South America,Uruguay,Montevideo,1,1,1
-56.1542,-34.8863,jp,South America,Uruguay,Montevideo,1,1,1
-56.0522,-34.8603,en,South America,Uruguay,Paso de Carrasco,1,1,1
-55.5328,-30.8908,en,South America,Brazil,Santana do Livramento,1,1,1
-55.0049,-25.461,jp,South America,Paraguay,Yguazú,1,1,1
-54.6631,-27.8264,en,South America,Brazil,Santo Cristo,1,1,1
-54.6464,-20.4428,en,South America,Brazil,Campo Grande,1,1,1
-54.3172,-30.3348,en,South America,Brazil,São Gabriel (Centro),1,1,1
-53.9551,-24.4664,en,South America,Brazil,Nova Santa Rosa,2,2,1
-53.7431,-24.7136,en,South America,Brazil,Toledo,1,1,1
-53.4553,-24.9558,en,South America,Brazil,Cascavel,1,1,1
-53.295,-24.7969,en,South America,Brazil,Corbélia,1,1,1
-53.175,-26.7606,en,South America,Brazil,Maravilha,1,1,1
-53.1346,-22.931,en,South America,Brazil,Loanda,1,1,1
-53.0069,-24.0622,en,South America,Brazil,Moreira Sales,1,1,1
-52.7813,47.5166,en,North America,Canada,Mount Pearl,1,1,1
-52.617,-27.0953,en,South America,Brazil,Chapecó,1,1,1
-52.2832,-27.6516,en,South America,Brazil,Erechim (Ceramica),1,1,1
-52.2169,-3.20578,en,South America,Brazil,Altamira (Centro),1,1,1
-52.1097,-21.7668,en,South America,Brazil,Presidente Epitácio,1,1,1
-51.9331,-23.421,en,South America,Brazil,Maringá,3,3,3
-51.9331,-23.421,jp,South America,Brazil,Maringá,1,2,1
-51.8903,-28.8456,en,South America,Brazil,Guaporé,1,1,1
-51.8198,-23.9902,en,South America,Brazil,São João do Ivaí,1,1,1
-51.703,-20.7882,en,South America,Brazil,Três Lagoas,1,1,1
-51.6658,-29.3646,en,South America,Brazil,Bento Gonçalves,1,1,1
-51.5376,-21.4878,en,South America,Brazil,Dracena,1,1,1
-51.3797,-20.899,en,South America,Brazil,Andradina,1,2,1
-51.2302,-30.0328,en,South America,Brazil,Porto Alegre,3,3,3
-51.2177,-30.0346,en,South America,Brazil,Porto Alegre,2,3,3
-51.2177,-30.0346,jp,South America,Brazil,Porto Alegre,1,1,1
-51.209,-30.0368,jp,South America,Brazil,Porto Alegre,1,1,1
-51.1815,-29.1638,en,South America,Brazil,Caxias do Sul,1,1,1
-51.1815,-29.1638,jp,South America,Brazil,Caxias do Sul,1,2,2
-51.1739,-29.6483,en,South America,Brazil,Estância Velha,1,1,1
-51.1696,-23.3045,en,South America,Brazil,Londrina,2,3,2
-51.1662,-23.3197,en,South America,Brazil,Londrina,2,2,1
-51.1511,-29.7837,en,South America,Brazil,São Leopoldo (Cristo Rei),1,1,1
-51.1472,-29.7603,en,South America,Brazil,São Leopoldo,2,3,2
-51.071,-28.969,en,South America,Brazil,São Marcos,1,2,1
-51.0681,-28.9711,en,South America,Brazil,São Marcos,1,1,1
-51.0613,-29.6748,en,South America,Brazil,Campo Bom,1,1,1
-51.0332,-29.7577,en,South America,Brazil,Novo Hamburgo,1,1,1
-50.7849,-29.6458,en,South America,Brazil,Taquara (Centro),1,1,1
-50.5076,-21.933,en,South America,Brazil,Tupã,1,1,1
-50.5076,-21.933,jp,South America,Brazil,Tupã,1,1,1
-50.4184,-22.6617,en,South America,Brazil,Assis,1,1,1
-50.4184,-22.6617,jp,South America,Brazil,Assis,1,1,1
-50.3428,-21.2922,en,South America,Brazil,Birigui,9,14,7
-50.3428,-21.2922,jp,South America,Brazil,Birigui,3,3,3
-50.3327,-21.281,en,South America,Brazil,Birigui,1,1,1
-50.1627,-20.6647,en,South America,Brazil,Magda,1,1,1
-50.1583,-25.0994,en,South America,Brazil,Ponta Grossa,1,6,3
-50.0775,-21.4197,en,South America,Brazil,Penápolis,1,1,1
-49.9777,-23.1579,en,South America,Brazil,Jacarezinho,1,1,1
-49.9728,-20.4228,en,South America,Brazil,Votuporanga,1,1,1
-49.9317,-28.2939,en,South America,Brazil,São Joaquim,1,3,3
-49.6792,-3.76585,jp,South America,Brazil,Tucuruí,1,1,1
-49.635,-29.1133,en,South America,Brazil,Sombrio,1,1,1
-49.484,-28.9371,en,South America,Brazil,Araranguá,2,5,3
-49.396,-28.392,en,South America,Brazil,Lauro Muller,1,1,1
-49.3765,-20.8127,en,South America,Brazil,São José do Rio Preto,1,1,1
-49.3697,-28.6775,en,South America,Brazil,Criciúma,1,1,1
-49.3672,-25.3829,en,South America,Brazil,Campo Magro,1,1,1
-49.3044,-25.4809,en,South America,Brazil,Curitiba,1,1,1
-49.2879,-16.6712,en,South America,Brazil,Goiânia (Setor Campinas),1,1,1
-49.2731,-25.4278,en,South America,Brazil,Curitiba,5,8,4
-49.2731,-25.4278,jp,South America,Brazil,Curitiba,2,2,2
-49.2731,-25.4278,tw,South America,Brazil,Curitiba,2,2,2
-49.2704,-25.4234,en,South America,Brazil,Curitiba (Centro Cívico),2,7,2
-49.27,-25.4372,en,South America,Brazil,Curitiba,15,32,26
-49.27,-25.4372,jp,South America,Brazil,Curitiba,1,4,3
-49.2648,-16.6869,en,South America,Brazil,Goiânia,1,1,1
-49.2618,-25.4269,jp,South America,Brazil,Curitiba,1,1,1
-49.2539,-16.6786,jp,South America,Brazil,Goiânia,1,1,1
-49.2473,-16.8227,jp,South America,Brazil,Aparecida de Goiânia,1,1,1
-49.1925,-25.4447,en,South America,Brazil,Pinhais,1,1,1
-49.1372,-22.4168,en,South America,Brazil,Bauru,1,1,1
-49.0935,-16.2966,en,South America,Brazil,Campo Limpo,1,1,1
-49.0661,-26.9194,en,South America,Brazil,Blumenau,1,1,1
-48.948,-16.3456,en,South America,Brazil,Anápolis (Conjunto Eldorado),4,4,3
-48.9128,-27.0979,jp,South America,Brazil,Brusque,1,1,1
-48.8452,-26.2834,en,South America,Brazil,Joinville,1,1,1
-48.7808,-28.4825,en,South America,Brazil,Laguna,1,3,1
-48.7786,-27.6881,en,South America,Brazil,Santo Amaro da Imperatriz,1,1,1
-48.6379,-27.0016,en,South America,Brazil,Balneário Camboriú,1,1,1
-48.6303,-21.171,en,South America,Brazil,Vista Alegre do Alto (Centro),1,1,1
-48.6178,-27.0961,en,South America,Brazil,Itapema,1,2,1
-48.6138,-27.595,tw,South America,Brazil,Sao Jose,1,1,1
-48.5678,-20.5572,en,South America,Brazil,Barretos,2,2,1
-48.5482,-27.5949,en,South America,Brazil,Florianópolis,2,2,2
-48.5482,-27.5949,tw,South America,Brazil,Florianópolis,1,1,1
-48.5059,-27.6014,jp,South America,Brazil,Corrego Grande,2,5,2
-48.495,-27.5832,en,South America,Brazil,Itacorubi,2,2,2
-48.445,-22.8858,jp,South America,Brazil,Botucatu,1,2,2
-48.2772,-18.9186,en,South America,Brazil,Uberlândia,3,5,3
-48.2755,-18.9128,en,South America,Brazil,Uberlândia,2,2,2
-48.1999,-15.6741,en,South America,Brazil,Brazlândia,1,2,2
-48.0656,-21.3594,en,South America,Brazil,Pradópolis,1,1,1
-48.0531,-23.5917,en,South America,Brazil,Itapetininga,1,1,1
-47.9481,-16.1029,en,South America,Brazil,Cidade Ocidental,1,1,1
-47.9297,-15.7797,en,South America,Brazil,Brasília,6,12,8
-47.9246,-1.29354,en,South America,Brazil,Castanhal,1,2,1
-47.9218,-15.8267,en,South America,Brazil,Brasília,3,6,3
-47.8919,-15.7975,en,South America,Brazil,Brasília,3,3,3
-47.8919,-15.7975,jp,South America,Brazil,Brasília,1,1,1
-47.8919,-15.7975,tw,South America,Brazil,Brasília,1,1,1
-47.8908,-22.0175,jp,South America,Brazil,São Carlos,1,2,1
-47.8908,-22.0123,en,South America,Brazil,São Carlos,1,1,1
-47.8672,-15.7967,en,South America,Brazil,Brasília (Bloco R),1,1,1
-47.8645,-15.7998,en,South America,Brazil,Brasília,1,2,1
-47.8103,-21.1775,en,South America,Brazil,Ribeirão Preto,1,1,1
-47.8103,-21.1704,en,South America,Brazil,Ribeirão Preto,5,10,2
-47.6492,-22.7253,en,South America,Brazil,Piracicaba,1,1,1
-47.5553,-24.7081,en,South America,Brazil,Iguape,1,2,1
-47.4581,-23.5017,en,South America,Brazil,Sorocaba,1,1,1
-47.4402,-19.8656,en,South America,Brazil,Sacramento,1,1,1
-47.4008,-20.5386,en,South America,Brazil,Franca,1,2,1
-47.0738,-22.9329,en,South America,Brazil,Campinas,2,6,2
-47.0647,-22.8184,en,South America,Brazil,Barão Geraldo,2,5,5
-47.0647,-22.8184,jp,South America,Brazil,Barão Geraldo,2,6,4
-47.0622,-22.8177,en,South America,Brazil,Cidade Universitária,2,5,1
-47.0622,-22.8177,jp,South America,Brazil,Cidade Universitária,1,1,1
-47.0613,-22.9051,en,South America,Brazil,Campinas,6,7,7
-47.0613,-22.9051,jp,South America,Brazil,Campinas,1,2,2
-47.0608,-22.9056,tw,South America,Brazil,Campinas,1,1,1
-46.9192,-23.6039,jp,South America,Brazil,Cotia,1,1,1
-46.9183,-23.4448,en,South America,Brazil,Santana de Parnaíba,1,1,1
-46.8978,-23.1857,en,South America,Brazil,Jundiaí,1,1,1
-46.8886,-21.5956,en,South America,Brazil,São José do Rio Pardo,1,4,2
-46.8761,-23.5106,en,South America,Brazil,Barueri,2,3,2
-46.838,-23.5059,en,South America,Brazil,Barueri,2,3,3
-46.838,-23.5059,jp,South America,Brazil,Barueri,1,1,1
-46.838,-23.5059,tw,South America,Brazil,Barueri,1,1,1
-46.8023,-23.6687,en,South America,Brazil,Jardim Dom José,1,1,1
-46.7917,-23.6261,en,South America,Brazil,Taboão da Serra,2,2,2
-46.7917,-23.5325,en,South America,Brazil,Osasco,2,2,2
-46.7915,-23.5326,en,South America,Brazil,Osasco,1,1,1
-46.7308,-23.5614,en,South America,Brazil,São Paulo,3,5,3
-46.6974,-23.6102,en,South America,Brazil,Itaim Bibi,4,4,2
-46.6974,-23.6102,tw,South America,Brazil,Itaim Bibi,1,2,1
-46.6801,-23.586,en,South America,Brazil,Itaim Bibi,2,2,2
-46.6409,-23.5479,en,South America,Brazil,São Paulo (Centro),1,1,1
-46.6396,-23.5558,en,South America,Brazil,São Paulo,51,80,38
-46.6396,-23.5558,jp,South America,Brazil,São Paulo,9,13,9
-46.6396,-23.5558,tw,South America,Brazil,São Paulo,3,3,3
-46.6382,-23.5453,jp,South America,Brazil,São Paulo,1,1,1
-46.6361,-23.5475,en,South America,Brazil,São Paulo,8,8,7
-46.6333,-23.5505,en,South America,Brazil,São Paulo,41,59,37
-46.6333,-23.5505,jp,South America,Brazil,São Paulo,11,14,11
-46.6333,-23.5505,tw,South America,Brazil,São Paulo,2,2,2
-46.6228,-23.6861,en,South America,Brazil,Diadema,4,5,2
-46.6228,-23.6861,jp,South America,Brazil,Diadema,1,2,1
-46.5736,-23.6093,en,South America,Brazil,São Caetano do Sul (Centro),1,1,1
-46.5703,-23.1072,en,South America,Brazil,Jardim Boa Vista,1,1,1
